OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-32951,2025-075Q,2026-01-02T18:52:41.999981,15.27616632,.0001406,43.0029,282.9190,266.4432,212.3065,0,C,63562,2,1,-.15536E-2,-.42888E-3,0,0.622,SpaceX-E
STARLINK-32958,2025-075R,2026-01-02T19:00:42.000019,15.27611979,.0001512,43.0022,282.7795,258.8321,307.0738,0,C,63563,2,1,-.14404E-2,-.3976E-3,0,0.627,SpaceX-E
STARLINK-32928,2025-075S,2026-01-02T18:57:41.999962,15.27623525,.0001245,43.0006,282.5691,249.4353,36.9672,0,C,63564,2,1,-.17377E-2,-.47972E-3,0,0.611,SpaceX-E
STARLINK-32687,2025-075T,2026-01-02T18:54:41.999990,15.27621063,.0001334,43.0033,282.8936,270.6348,222.8284,0,C,63565,2,1,-.15716E-2,-.4339E-3,0,0.638,SpaceX-E
STARLINK-32950,2025-075U,2026-01-02T18:50:41.999971,15.27611543,.0001486,43.0004,282.4644,270.6991,17.3086,0,C,63566,2,1,-.13308E-2,-.36738E-3,0,0.528,SpaceX-E
STARLINK-32954,2025-075V,2026-01-02T18:52:41.999981,15.27622874,.0001611,43.0010,282.6625,254.4570,330.3810,0,C,63567,2,1,-.13994E-2,-.38645E-3,0,0.550,SpaceX-E
STARLINK-32940,2025-075W,2026-01-02T19:01:41.999981,15.27639217,.0001224,43.0018,282.6960,274.4743,316.4701,0,C,63568,2,1,-.20615E-2,-.56922E-3,0,0.709,SpaceX-E
STARLINK-32959,2025-076A,2026-01-02T18:55:42.000038,15.27602802,.0001353,43.0033,337.8499,251.8483,211.9039,0,C,63569,2,1,-.81521E-3,-.22508E-3,0,0.823,SpaceX-E
STARLINK-32956,2025-076B,2026-01-02T18:56:42.000000,15.27545374,.0001354,43.0034,337.0812,257.0707,168.9556,0,C,63570,2,1,-.14246E-3,-.39288E-4,0,0.430,SpaceX-E
STARLINK-33722,2025-076C,2026-01-02T18:59:41.999971,15.27628094,.0001442,43.0011,333.7384,258.1473,98.7929,0,C,63571,2,1,-.14377E-2,-.39706E-3,0,0.874,SpaceX-E
STARLINK-33739,2025-076D,2026-01-02T18:57:41.999962,15.27607888,.000129,43.0034,334.2036,280.6665,237.6494,0,C,63572,2,1,-.10985E-2,-.30328E-3,0,0.794,SpaceX-E
STARLINK-33683,2025-076E,2026-01-02T18:51:42.000019,15.27571336,.0001503,43.0033,334.2083,252.4392,250.0352,0,C,63573,2,1,-.66826E-4,-.18445E-4,0,0.623,SpaceX-E
STARLINK-33732,2025-076G,2026-01-02T18:50:41.999971,15.27610831,.0001437,43.0027,334.0421,252.8425,316.5271,0,C,63575,2,1,-.97616E-3,-.26956E-3,0,0.819,SpaceX-E
STARLINK-33800,2025-076H,2026-01-02T18:54:41.999990,15.27593405,.000158,43.0012,333.6854,277.8114,88.3539,0,C,63576,2,1,-.63301E-3,-.17476E-3,0,0.732,SpaceX-E
STARLINK-33632,2025-076J,2026-01-02T18:54:41.999990,15.27609660,.0001448,43.0032,334.1601,253.0954,274.9750,0,C,63577,2,1,-.91805E-3,-.25351E-3,0,0.817,SpaceX-E
STARLINK-33719,2025-076K,2026-01-02T18:58:42.000010,15.27549707,.0001446,43.0009,333.7915,263.9440,68.1227,0,C,63578,2,1,-.72317E-3,-.19937E-3,0,1.011,SpaceX-E
STARLINK-33755,2025-076L,2026-01-02T18:52:41.999981,15.27593368,.0001443,43.0010,333.7478,270.9504,31.0524,0,C,63579,2,1,-.57648E-3,-.15916E-3,0,0.723,SpaceX-E
STARLINK-33752,2025-076M,2026-01-02T18:56:42.000000,15.27667311,.0001396,43.0025,333.9815,253.3366,353.0072,0,C,63580,2,1,-.19218E-2,-.53117E-3,0,1.018,SpaceX-E
STARLINK-33714,2025-076N,2026-01-02T18:57:41.999962,15.27589152,.0001519,43.0012,333.6888,260.6372,109.9381,0,C,63581,2,1,-.56733E-3,-.15661E-3,0,0.699,SpaceX-E
STARLINK-33814,2025-076P,2026-01-02T18:59:41.999971,15.27592773,.0001509,43.0032,333.5948,256.4703,157.1096,0,C,63582,2,1,-.64061E-3,-.17685E-3,0,0.684,SpaceX-E
STARLINK-33817,2025-076Q,2026-01-02T18:55:42.000038,15.27607932,.0001447,43.0039,333.5251,266.9633,166.6962,0,C,63583,2,1,-.10342E-2,-.28555E-3,0,0.775,SpaceX-E
STARLINK-33820,2025-076R,2026-01-02T18:58:42.000010,15.27611992,.0001438,43.0033,333.4107,262.9889,224.5908,0,C,63584,2,1,-.11672E-2,-.32227E-3,0,0.777,SpaceX-E
STARLINK-33813,2025-076S,2026-01-02T18:54:41.999990,15.27610349,.0001283,43.0033,333.4452,278.3842,186.8095,0,C,63585,2,1,-.10063E-2,-.27786E-3,0,0.796,SpaceX-E
STARLINK-33834,2025-076T,2026-01-02T19:00:42.000019,15.27605036,.0001374,43.0015,333.8799,280.1865,16.9490,0,C,63586,2,1,-.10542E-2,-.29104E-3,0,0.749,SpaceX-E
STARLINK-33830,2025-076U,2026-01-02T18:55:42.000038,15.27608230,.0001584,43.0012,333.8649,265.1222,27.0312,0,C,63587,2,1,-.92174E-3,-.25452E-3,0,0.802,SpaceX-E
STARLINK-33651,2025-076V,2026-01-02T19:00:42.000019,15.27555469,.000155,43.0013,333.8626,274.5175,29.7399,0,C,63588,2,1,.19025E-3,.52499E-4,0,0.548,SpaceX-E
STARLINK-33788,2025-076W,2026-01-02T18:51:42.000019,15.27524153,.0001366,43.0031,334.1174,266.8647,271.1308,0,C,63589,2,1,-.82986E-4,-.22872E-4,0,0.697,SpaceX-E
STARLINK-33805,2025-076X,2026-01-02T18:51:42.000019,15.27608457,.0001379,43.0034,334.2434,254.6192,226.6184,0,C,63590,2,1,-.84794E-3,-.23416E-3,0,0.824,SpaceX-E
STARLINK-33702,2025-076Y,2026-01-02T18:51:42.000019,15.27593432,.0001543,43.0019,333.6375,259.8162,116.1128,0,C,63591,2,1,-.61182E-3,-.16891E-3,0,0.703,SpaceX-E
STARLINK-33666,2025-076Z,2026-01-02T18:58:42.000010,15.27614889,.0001464,43.0028,334.0176,262.1194,330.7773,0,C,63592,2,1,-.11132E-2,-.30739E-3,0,0.850,SpaceX-E
STARLINK-33723,2025-076AA,2026-01-02T18:57:41.999962,15.27604328,.0001536,43.0010,333.6996,265.2385,98.2468,0,C,63593,2,1,-.88832E-3,-.24527E-3,0,0.764,SpaceX-E
STARLINK-33791,2025-076AB,2026-01-02T18:56:42.000000,15.27618107,.0001355,43.0029,334.0582,261.2006,309.8991,0,C,63594,2,1,-.12592E-2,-.34771E-3,0,0.875,SpaceX-E
STARLINK-33831,2025-076AC,2026-01-02T19:01:41.999981,15.27592278,.0001551,43.0010,333.6763,252.9148,104.7067,0,C,63595,2,1,-.66104E-3,-.18248E-3,0,0.705,SpaceX-E
STARLINK-33879,2025-083A,2026-01-02T18:57:41.999962,15.27573644,.0001656,43.0003,17.7238,251.3561,134.6588,0,C,63634,2,1,.1791E-3,.49448E-4,0,0.556,SpaceX-E
STARLINK-33854,2025-083B,2026-01-02T18:57:41.999962,15.27586268,.0001154,43.0032,17.1696,253.7100,5.7588,0,C,63635,2,1,.32034E-4,.88465E-5,0,0.723,SpaceX-E
STARLINK-33864,2025-083C,2026-01-02T18:55:42.000038,15.27587937,.0001281,43.0006,17.7837,256.3891,100.7448,0,C,63636,2,1,-.92701E-4,-.25599E-4,0,0.724,SpaceX-E
STARLINK-33832,2025-083D,2026-01-02T18:58:42.000010,15.27630421,.0001005,43.0017,17.0640,255.8573,49.9030,0,C,63637,2,1,-.89855E-3,-.24829E-3,0,0.995,SpaceX-E
STARLINK-33856,2025-083E,2026-01-02T18:52:41.999981,15.27548347,.0001231,43.0032,17.2142,255.7813,330.4352,0,C,63638,2,1,.68934E-3,.19025E-3,0,0.447,SpaceX-E
STARLINK-33876,2025-083F,2026-01-02T18:55:42.000038,15.27576723,.0001553,43.0035,17.4033,250.1387,262.6652,0,C,63639,2,1,-.2482E-4,-.68521E-5,0,0.648,SpaceX-E
STARLINK-33859,2025-083G,2026-01-02T18:55:42.000038,15.27568820,.0001365,43.0007,17.7703,271.7906,92.4312,0,C,63640,2,1,.20899E-3,.57693E-4,0,0.558,SpaceX-E
STARLINK-33826,2025-083H,2026-01-02T18:57:41.999962,15.27572729,.0001186,43.0033,17.2344,263.2627,327.9217,0,C,63641,2,1,.24332E-3,.6718E-4,0,0.625,SpaceX-E
STARLINK-33836,2025-083J,2026-01-02T18:54:41.999990,15.27579651,.0001326,43.0007,17.6518,258.7831,151.1291,0,C,63642,2,1,.40556E-4,.11198E-4,0,0.665,SpaceX-E
STARLINK-33558,2025-083K,2026-01-02T18:54:41.999990,15.27575428,.0001267,43.0024,17.1265,259.6877,9.5463,0,C,63643,2,1,.16828E-3,.46461E-4,0,0.615,SpaceX-E
STARLINK-33852,2025-083L,2026-01-02T18:57:41.999962,15.27575416,.0001381,43.0010,17.6221,260.7317,167.7320,0,C,63644,2,1,.14108E-3,.38951E-4,0,0.611,SpaceX-E
STARLINK-33835,2025-083M,2026-01-02T18:53:42.000029,15.27508562,.0001485,43.0036,17.4618,268.6781,215.4135,0,C,63645,2,1,.61355E-3,.16912E-3,0,0.510,SpaceX-E
STARLINK-33661,2025-083N,2026-01-02T18:51:42.000019,15.27569263,.0001355,43.0034,17.2822,253.7377,300.3632,0,C,63646,2,1,.35384E-3,.97694E-4,0,0.566,SpaceX-E
STARLINK-33729,2025-083P,2026-01-02T18:57:41.999962,15.27585546,.0001278,43.0004,17.7071,257.3451,135.7340,0,C,63647,2,1,-.11453E-3,-.31625E-4,0,0.680,SpaceX-E
STARLINK-33717,2025-083Q,2026-01-02T18:55:42.000038,15.27568678,.0001329,43.0029,17.1541,269.5295,349.3943,0,C,63648,2,1,.2456E-3,.67801E-4,0,0.600,SpaceX-E
STARLINK-33684,2025-083R,2026-01-02T18:58:42.000010,15.27580467,.0001203,43.0016,17.0414,258.2590,54.5711,0,C,63649,2,1,.52078E-4,.1438E-4,0,0.677,SpaceX-E
STARLINK-33704,2025-083S,2026-01-02T18:57:41.999962,15.27578386,.0001509,43.0033,17.3322,282.5201,266.2078,0,C,63650,2,1,.17434E-3,.48139E-4,0,0.621,SpaceX-E
STARLINK-33705,2025-083T,2026-01-02T18:51:42.000019,15.27491445,.0001364,43.0033,17.2978,265.0105,282.1622,0,C,63651,2,1,.12546E-2,.34582E-3,0,0.257,SpaceX-E
STARLINK-33663,2025-083U,2026-01-02T19:00:42.000019,15.27573187,.0001218,43.0033,17.1581,249.9650,13.9266,0,C,63652,2,1,.22178E-3,.61233E-4,0,0.619,SpaceX-E
STARLINK-33866,2025-083V,2026-01-02T18:53:42.000029,15.27583477,.0001422,43.0018,17.5989,256.3674,170.9513,0,C,63653,2,1,-.34653E-4,-.95686E-5,0,0.699,SpaceX-E
STARLINK-33849,2025-083W,2026-01-02T18:56:42.000000,15.27584522,.0000869,43.0025,17.5526,269.9691,182.9701,0,C,63654,2,1,-.20454E-3,-.56472E-4,0,0.698,SpaceX-E
STARLINK-33873,2025-083X,2026-01-02T18:55:42.000038,15.27577537,.0001437,43.0020,17.5745,269.7798,172.2658,0,C,63655,2,1,.80059E-4,.22105E-4,0,0.665,SpaceX-E
STARLINK-33772,2025-083Y,2026-01-02T19:00:42.000019,15.27588939,.0001449,43.0033,17.3351,267.2769,285.8536,0,C,63656,2,1,-.30858E-3,-.85201E-4,0,0.712,SpaceX-E
STARLINK-33789,2025-083Z,2026-01-02T18:58:42.000010,15.27581179,.0001244,43.0034,17.2392,257.4516,330.4757,0,C,63657,2,1,.15806E-3,.43649E-4,0,0.678,SpaceX-E
STARLINK-33822,2025-083AA,2026-01-02T18:54:41.999990,15.27569804,.0001506,43.0026,17.5423,269.9952,182.3862,0,C,63658,2,1,.21572E-3,.59554E-4,0,0.621,SpaceX-E
STARLINK-33771,2025-083AB,2026-01-02T18:59:41.999971,15.27562792,.000092,43.0023,20.7675,295.4528,298.9108,0,C,63659,2,1,.38574E-3,.10648E-3,0,0.514,SpaceX-E
STARLINK-33810,2025-083AC,2026-01-02T18:53:42.000029,15.27577741,.0001273,43.0026,17.1396,262.3751,355.9716,0,C,63660,2,1,.14303E-3,.39494E-4,0,0.658,SpaceX-E
STARLINK-33823,2025-083AD,2026-01-02T18:52:41.999981,15.27592821,.0001375,43.0036,17.5047,263.4140,202.5231,0,C,63661,2,1,-.20059E-3,-.55396E-4,0,0.757,SpaceX-E
STARLINK-11651 [DTC],2025-085A,2026-01-02T19:41:42.000000,15.70805062,.000153,43.0006,315.1044,272.6772,182.2842,0,C,63664,2,1,.18616E-3,.23958E-3,0,0.365,SpaceX-E
STARLINK-11672 [DTC],2025-085B,2026-01-02T19:49:42.000038,15.70811469,.0001504,43.0003,314.9960,264.5385,251.9281,0,C,63665,2,1,.17865E-3,.22997E-3,0,0.431,SpaceX-E
STARLINK-11664 [DTC],2025-085C,2026-01-02T19:48:41.999990,15.70794158,.0001489,43.0004,315.8349,266.5842,270.1371,0,C,63666,2,1,.26535E-3,.34148E-3,0,0.585,SpaceX-E
STARLINK-11666 [DTC],2025-085D,2026-01-02T19:47:42.000029,15.70812733,.0001488,43.0005,315.8259,265.4231,272.5120,0,C,63667,2,1,.17388E-3,.22384E-3,0,0.475,SpaceX-E
STARLINK-11663 [DTC],2025-085E,2026-01-02T19:47:42.000029,15.70808394,.0001653,43.0004,315.7506,251.5962,316.4096,0,C,63668,2,1,.1562E-3,.20103E-3,0,0.473,SpaceX-E
STARLINK-11595 [DTC],2025-085F,2026-01-02T19:46:41.999981,15.70809335,.000169,43.0004,315.6796,242.6674,351.4684,0,C,63669,2,1,.17359E-3,.22344E-3,0,0.438,SpaceX-E
STARLINK-11599 [DTC],2025-085G,2026-01-02T19:40:42.000038,15.70807245,.0001699,43.0004,315.6294,246.2463,354.3563,0,C,63670,2,1,.18896E-3,.24322E-3,0,0.413,SpaceX-E
STARLINK-11603 [DTC],2025-085H,2026-01-02T19:45:42.000019,15.70784300,.0001653,43.0004,315.5330,240.0506,50.2969,0,C,63671,2,1,.31176E-3,.40115E-3,0,0.385,SpaceX-E
STARLINK-11644 [DTC],2025-085J,2026-01-02T19:48:41.999990,15.70786426,.0001442,43.0004,315.4455,245.0015,87.1917,0,C,63672,2,1,.34514E-3,.44421E-3,0,0.436,SpaceX-E
STARLINK-11634 [DTC],2025-085K,2026-01-02T19:50:42.000000,15.70800719,.0001665,43.0003,315.3623,272.4955,97.6052,0,C,63673,2,1,.27325E-3,.35177E-3,0,0.393,SpaceX-E
STARLINK-11656 [DTC],2025-085L,2026-01-02T19:45:42.000019,15.70801902,.0001465,43.0002,315.3077,266.7492,113.7986,0,C,63674,2,1,.11603E-3,.14925E-3,0,0.841,SpaceX-E
STARLINK-11655 [DTC],2025-085M,2026-01-02T19:46:41.999981,15.70814074,.0001489,43.0003,315.2286,268.5166,145.9753,0,C,63675,2,1,.14103E-3,.18152E-3,0,0.466,SpaceX-E
STARLINK-11661 [DTC],2025-085N,2026-01-02T19:44:41.999971,15.70808057,.0001593,43.0005,315.1616,257.3685,179.3216,0,C,63676,2,1,.20642E-3,.26572E-3,0,0.455,SpaceX-E
STARLINK-33816,2025-085P,2026-01-02T18:54:41.999990,15.27546944,.0001492,43.0028,43.2434,252.2898,316.1768,0,C,63677,2,1,.98137E-3,.27091E-3,0,0.464,SpaceX-E
STARLINK-33861,2025-085Q,2026-01-02T18:53:42.000029,15.27559536,.0001311,43.0033,43.3145,263.8227,272.4972,0,C,63678,2,1,.87527E-3,.24169E-3,0,0.557,SpaceX-E
STARLINK-33850,2025-085R,2026-01-02T18:57:41.999962,15.27578189,.0001533,43.0007,43.0468,265.0246,32.6280,0,C,63679,2,1,.78847E-3,.21783E-3,0,0.570,SpaceX-E
STARLINK-33887,2025-085S,2026-01-02T18:56:42.000000,15.27564228,.0001282,43.0035,42.6386,249.7806,213.9316,0,C,63680,2,1,.53532E-3,.1478E-3,0,0.605,SpaceX-E
STARLINK-33886,2025-085T,2026-01-02T18:53:42.000029,15.27543609,.0001661,43.0035,42.5987,273.5791,199.9064,0,C,63681,2,1,.94066E-3,.25964E-3,0,0.498,SpaceX-E
STARLINK-33840,2025-085U,2026-01-02T18:58:42.000010,15.27562290,.0001476,43.0030,43.2414,265.0786,311.5738,0,C,63682,2,1,.84525E-3,.23342E-3,0,0.535,SpaceX-E
STARLINK-33851,2025-085V,2026-01-02T18:52:41.999981,15.27545232,.0001245,43.0008,42.8208,263.0104,114.6762,0,C,63683,2,1,.81483E-3,.22489E-3,0,0.480,SpaceX-E
STARLINK-33853,2025-085W,2026-01-02T18:54:41.999990,15.27537584,.0001582,43.0017,42.7625,280.0389,126.5320,0,C,63684,2,1,.1082E-2,.29863E-3,0,0.446,SpaceX-E
STARLINK-33847,2025-085X,2026-01-02T18:50:41.999971,15.27550506,.0001253,43.0011,43.1387,258.6792,344.0178,0,C,63685,2,1,.8439E-3,.23296E-3,0,0.480,SpaceX-E
STARLINK-33880,2025-085Y,2026-01-02T18:53:42.000029,15.27552059,.0000962,43.0031,43.2941,302.6357,240.7181,0,C,63686,2,1,.98436E-3,.27177E-3,0,0.455,SpaceX-E
STARLINK-33894,2025-087A,2026-01-02T18:56:42.000000,15.30176330,.0001163,53.1570,165.4618,85.4093,244.4289,0,C,63697,2,1,.28692E-3,.85113E-4,0,0.295,SpaceX-E
STARLINK-33922,2025-087B,2026-01-02T18:53:42.000029,15.30189083,.0001205,53.1571,165.4246,82.9903,258.6248,0,C,63698,2,1,.5187E-4,.1539E-4,0,0.293,SpaceX-E
STARLINK-33919,2025-087C,2026-01-02T18:49:42.000010,15.30129991,.0001338,53.1576,166.0437,64.3775,313.5892,0,C,63699,2,1,.14816E-2,.43936E-3,0,0.281,SpaceX-E
STARLINK-33908,2025-087D,2026-01-02T18:49:42.000010,15.30180993,.000131,53.1563,165.6195,90.4652,142.7824,0,C,63700,2,1,.12793E-3,.3795E-4,0,0.324,SpaceX-E
STARLINK-33950,2025-087E,2026-01-02T18:57:41.999962,15.30189143,.0001334,53.1568,165.8014,88.6161,70.5421,0,C,63701,2,1,.61583E-4,.18272E-4,0,0.266,SpaceX-E
STARLINK-33939,2025-087F,2026-01-02T18:48:41.999962,15.30182585,.0001256,53.1566,165.7956,83.2215,58.9444,0,C,63702,2,1,.15523E-3,.46051E-4,0,0.362,SpaceX-E
STARLINK-33868,2025-087G,2026-01-02T18:50:41.999971,15.30188265,.0001249,53.1560,165.6595,86.9476,126.8594,0,C,63703,2,1,-.12979E-4,-.38504E-5,0,0.302,SpaceX-E
STARLINK-33937,2025-087H,2026-01-02T18:48:41.999962,15.30184086,.000103,53.1574,165.4020,89.4433,250.4932,0,C,63704,2,1,.88318E-4,.262E-4,0,0.277,SpaceX-E
STARLINK-33848,2025-087J,2026-01-02T18:52:41.999981,15.30196856,.0001164,53.1571,165.5150,81.7006,209.5557,0,C,63705,2,1,-.12339E-3,-.36613E-4,0,0.353,SpaceX-E
STARLINK-33995,2025-087K,2026-01-02T18:55:42.000038,15.30191682,.0001339,53.1575,165.9625,87.0525,343.0225,0,C,63706,2,1,-.40294E-4,-.11955E-4,0,0.282,SpaceX-E
STARLINK-33982,2025-087L,2026-01-02T18:50:41.999971,15.30184460,.0001225,53.1561,165.5898,86.6657,162.0473,0,C,63707,2,1,.56084E-4,.16638E-4,0,0.271,SpaceX-E
STARLINK-33915,2025-087M,2026-01-02T18:57:41.999962,15.30176603,.0001216,53.1563,165.6966,88.5888,122.9318,0,C,63708,2,1,.30081E-3,.89235E-4,0,0.283,SpaceX-E
STARLINK-33862,2025-087N,2026-01-02T18:49:42.000010,15.30224070,.0001324,53.1562,165.6528,88.8688,126.8482,0,C,63709,2,1,-.36168E-3,-.10738E-3,0,0.433,SpaceX-E
STARLINK-33920,2025-087P,2026-01-02T18:55:42.000038,15.30197659,.0001214,53.1574,165.8852,84.4188,26.3586,0,C,63710,2,1,-.21833E-3,-.64779E-4,0,0.351,SpaceX-E
STARLINK-33580,2025-087Q,2026-01-02T18:35:42.000029,15.30201784,.0001173,53.1575,166.0520,79.5944,262.2879,0,C,63711,2,1,-.31027E-3,-.9206E-4,0,0.297,SpaceX-E
STARLINK-33783,2025-087R,2026-01-02T18:57:41.999962,15.30159847,.0001584,53.1572,165.8540,88.5185,41.4607,0,C,63712,2,1,.925E-3,.27442E-3,0,0.247,SpaceX-E
STARLINK-33773,2025-087S,2026-01-02T18:54:41.999990,15.30197943,.0001209,53.1565,165.4855,85.4038,225.1345,0,C,63713,2,1,-.23621E-3,-.70083E-4,0,0.355,SpaceX-E
STARLINK-33745,2025-087T,2026-01-02T18:55:42.000038,15.30226008,.000156,53.1568,165.4471,95.6541,236.0470,0,C,63714,2,1,-.106E-3,-.31481E-4,0,0.367,SpaceX-E
STARLINK-33728,2025-087U,2026-01-02T18:55:42.000038,15.30183644,.0000786,53.1568,165.5247,81.7102,209.4044,0,C,63715,2,1,.14089E-3,.41797E-4,0,0.268,SpaceX-E
STARLINK-33749,2025-087V,2026-01-02T18:58:42.000010,15.30195354,.000137,53.1575,165.9054,85.0237,19.8031,0,C,63716,2,1,-.1559E-3,-.46255E-4,0,0.286,SpaceX-E
STARLINK-33725,2025-087W,2026-01-02T18:59:41.999971,15.30181744,.0000738,53.1563,165.5483,81.5682,207.4062,0,C,63717,2,1,.19031E-3,.56458E-4,0,0.275,SpaceX-E
STARLINK-33641,2025-087X,2026-01-02T18:52:41.999981,15.30178455,.0001209,53.1565,165.7423,88.4766,86.4637,0,C,63718,2,1,.2317E-3,.68733E-4,0,0.264,SpaceX-E
STARLINK-33727,2025-087Y,2026-01-02T18:41:41.999971,15.30183389,.0001169,53.1571,165.4713,82.4910,207.3834,0,C,63719,2,1,.16295E-3,.48343E-4,0,0.263,SpaceX-E
STARLINK-33757,2025-087Z,2026-01-02T18:51:42.000019,15.30174476,.0001215,53.1561,165.6880,82.4877,117.7065,0,C,63720,2,1,.40541E-3,.12027E-3,0,0.267,SpaceX-E
STARLINK-33774,2025-087AA,2026-01-02T18:54:41.999990,15.30183206,.0001257,53.1571,165.8407,88.7418,41.4991,0,C,63721,2,1,.10063E-3,.29854E-4,0,0.265,SpaceX-E
STARLINK-33767,2025-087AB,2026-01-02T18:53:42.000029,15.30181302,.0001216,53.1570,165.5414,86.5486,191.0968,0,C,63722,2,1,.22083E-3,.65513E-4,0,0.283,SpaceX-E
STARLINK-33806,2025-087AC,2026-01-02T19:00:42.000019,15.30178968,.0001193,53.1559,165.5902,88.6155,180.9261,0,C,63723,2,1,.20636E-3,.61217E-4,0,0.283,SpaceX-E
STARLINK-11677 [DTC],2025-089A,2026-01-02T19:48:41.999990,15.70788598,.0001722,43.0003,329.5739,249.8747,94.7898,0,C,63751,2,1,.29082E-3,.37424E-3,0,0.443,SpaceX-E
STARLINK-11702 [DTC],2025-089B,2026-01-02T19:42:41.999962,15.70787743,.000159,43.0002,329.2241,247.8904,223.4796,0,C,63752,2,1,.33142E-3,.42655E-3,0,0.424,SpaceX-E
STARLINK-11706 [DTC],2025-089C,2026-01-02T19:50:42.000000,15.70800165,.000158,43.0001,328.9667,263.9077,329.0916,0,C,63753,2,1,.24848E-3,.31983E-3,0,0.597,SpaceX-E
STARLINK-11662 [DTC],2025-089D,2026-01-02T19:46:41.999981,15.70818607,.000139,43.0003,329.3565,259.5115,167.4450,0,C,63754,2,1,.10159E-3,.13076E-3,0,0.449,SpaceX-E
STARLINK-11681 [DTC],2025-089E,2026-01-02T19:42:41.999962,15.70794398,.0001631,43.0004,329.5222,247.4184,103.7100,0,C,63755,2,1,.25548E-3,.32878E-3,0,0.545,SpaceX-E
STARLINK-11688 [DTC],2025-089F,2026-01-02T19:45:42.000019,15.70809971,.0001561,43.0005,329.2847,280.7075,172.3829,0,C,63756,2,1,.18182E-3,.23404E-3,0,0.453,SpaceX-E
STARLINK-11676 [DTC],2025-089G,2026-01-02T19:47:42.000029,15.70783797,.0001534,43.0004,328.8273,249.1518,32.1954,0,C,63757,2,1,.33142E-3,.42647E-3,0,0.452,SpaceX-E
STARLINK-11705 [DTC],2025-089H,2026-01-02T19:41:42.000000,15.70804972,.0001552,43.0003,329.4505,262.6978,114.5550,0,C,63758,2,1,.171E-3,.22006E-3,0,0.418,SpaceX-E
STARLINK-11703 [DTC],2025-089J,2026-01-02T19:47:42.000029,15.70814023,.0001603,42.9999,329.1255,273.3415,247.8986,0,C,63759,2,1,-.27583E-3,-.35425E-3,0,0.710,SpaceX-E
STARLINK-11701 [DTC],2025-089K,2026-01-02T19:40:42.000038,15.70798872,.0001419,43.0004,328.9302,276.4922,307.2573,0,C,63760,2,1,.22416E-3,.28847E-3,0,0.451,SpaceX-E
STARLINK-11660 [DTC],2025-089L,2026-01-02T19:48:41.999990,15.70804211,.0001654,42.9999,329.0463,251.8455,303.2340,0,C,63761,2,1,.18852E-3,.24262E-3,0,0.452,SpaceX-E
STARLINK-11699 [DTC],2025-089M,2026-01-02T19:44:41.999971,15.70811993,.0001387,43.0003,329.6604,265.4087,33.4425,0,C,63762,2,1,.16106E-3,.20731E-3,0,0.553,SpaceX-E
STARLINK-11693 [DTC],2025-089N,2026-01-02T19:43:42.000010,15.70810057,.0001597,43.0002,329.1533,254.2223,245.9680,0,C,63763,2,1,.17954E-3,.23111E-3,0,0.580,SpaceX-E
STARLINK-33760,2025-089P,2026-01-02T18:52:41.999981,15.27544378,.000151,42.9999,57.5414,254.5341,231.7841,0,C,63764,2,1,.117E-2,.32302E-3,0,0.430,SpaceX-E
STARLINK-33941,2025-089Q,2026-01-02T18:50:41.999971,15.27547067,.0001314,42.9997,57.5838,251.4244,213.0969,0,C,63765,2,1,.11375E-2,.31406E-3,0,0.469,SpaceX-E
STARLINK-33824,2025-089R,2026-01-02T18:53:42.000029,15.27520047,.0001248,43.0011,57.7994,260.0179,123.9863,0,C,63766,2,1,.13839E-2,.38185E-3,0,0.306,SpaceX-E
STARLINK-33808,2025-089S,2026-01-02T18:54:41.999990,15.27545129,.0001737,43.0015,57.4143,258.0874,285.4137,0,C,63767,2,1,.11942E-2,.32971E-3,0,0.490,SpaceX-E
STARLINK-33844,2025-089T,2026-01-02T18:59:41.999971,15.27535319,.000155,43.0035,57.1414,271.1601,37.5841,0,C,63768,2,1,.11978E-2,.3306E-3,0,0.466,SpaceX-E
STARLINK-33907,2025-089U,2026-01-02T18:54:41.999990,15.27544595,.0001417,43.0004,57.4809,258.3347,256.8689,0,C,63769,2,1,.11084E-2,.30599E-3,0,0.498,SpaceX-E
STARLINK-33884,2025-089V,2026-01-02T18:48:41.999962,15.27561912,.0001284,43.0034,57.1996,267.8899,351.6427,0,C,63770,2,1,.13219E-2,.36519E-3,0,0.427,SpaceX-E
STARLINK-33841,2025-089W,2026-01-02T18:53:42.000029,15.27529926,.0001564,43.0034,57.2828,276.6674,319.6107,0,C,63771,2,1,.13384E-2,.36938E-3,0,0.354,SpaceX-E
STARLINK-33769,2025-089X,2026-01-02T18:56:42.000000,15.27530480,.0001396,43.0033,57.1336,286.9405,17.3966,0,C,63773,2,1,.12081E-2,.3334E-3,0,0.337,SpaceX-E
STARLINK-33914,2025-089Y,2026-01-02T18:54:41.999990,15.27541613,.0001726,43.0034,53.4790,250.6975,114.1412,0,C,63774,2,1,.70356E-3,.19414E-3,0,0.410,SpaceX-E
